SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MissingIncome,DebtBurden,IncomePerDependent,TotalLatePayments,CreditLinesPerAge,HighUtilization,LogIncome,LogDebtBurden,Utilization_x_Late,Cluster,PD,RiskBucket,Score,Strategy,EL
0,0.064420599,42,0,0.641195627,8597.0,8,0,3,0,0.0,0,5512.358805319,8597.0,0,0.18604651162790697,0,9.059284897056227,8.614929299968852,0.0,0,0.014961518293251937,Low Risk,809,Premium - Increase Limit + Lower Interest,59.846073173007746
0,0.529908855,46,0,0.229471316,8000.0,7,0,0,0,2.0,0,1835.770528,2666.6666666666665,0,0.14893617021276595,0,8.987321812850125,7.5157641607003525,0.0,0,0.03731555662576271,Low Risk,762,Premium - Increase Limit + Lower Interest,156.72533782820338
0,0.9999999,57,0,0.172298905,2100.0,1,0,0,0,0.0,0,361.8277005,2100.0,0,0.017241379310344827,1,7.650168700845001,5.893928067310882,0.0,0,0.06460892985539286,Low Risk,733,Low Risk - Standard Terms,45.226250898775
0,0.265381517,59,0,3438.0,5400.0,12,0,2,0,0.0,1,18565200.0,5400.0,0,0.2,0,8.594339400592892,16.73679947235938,0.0,0,0.015989916135250005,Low Risk,805,Premium - Increase Limit + Lower Interest,95.93949681150004
0,0.300111388,28,0,0.153787005,2600.0,12,0,0,0,0.0,0,399.84621300000003,2600.0,0,0.41379310344827586,0,7.8636512654486515,5.99357784502011,0.0,0,0.04038423458430275,Low Risk,758,Premium - Increase Limit + Lower Interest,242.3054075058165
0,0.17845848,64,1,826.0,5400.0,6,0,1,0,0.0,1,4460400.0,5400.0,1,0.09230769230769231,0,8.594339400592892,15.310749230268458,0.17845848,0,0.03703467461156954,Low Risk,762,Premium - Increase Limit + Lower Interest,111.10402383470863
0,0.153378891,69,0,0.079980005,4000.0,3,0,0,0,1.0,0,319.92002,2000.0,0,0.04285714285714286,0,8.294299608857235,5.771191933206281,0.0,0,0.010410483863250506,Low Risk,827,Premium - Increase Limit + Lower Interest,15.61572579487576
0,0.021462046,74,0,21.0,0.0,2,0,0,0,0.0,0,0.0,0.0,0,0.02666666666666667,0,0.0,0.0,0.0,0,0.006402515920943605,Low Risk,850,Premium - Increase Limit + Lower Interest,6.402515920943605
0,0.071682862,52,0,0.518410144,4100.0,28,0,3,0,2.0,0,2125.4815903999997,1366.6666666666667,0,0.5283018867924528,0,8.31898612539206,7.662224057426023,0.0,0,0.023139171455207337,Low Risk,787,Premium - Increase Limit + Lower Interest,323.9484003729027
0,0.9999999,49,0,3762.0,5400.0,3,0,3,0,0.0,1,20314800.0,5400.0,0,0.06,1,8.594339400592892,16.826860291638535,0.0,0,0.06241314272384525,Low Risk,735,Low Risk - Standard Terms,131.067599720075
0,0.068454391,48,0,0.089739926,6997.0,8,0,0,0,3.0,0,627.910262222,1749.25,0,0.16326530612244897,0,8.853379672927634,6.443988579148874,0.0,0,0.011709403650522579,Low Risk,821,Premium - Increase Limit + Lower Interest,46.83761460209031
0,0.12937751,67,0,0.164460528,10500.0,19,0,1,0,0.0,0,1726.835544,10500.0,0,0.27941176470588236,0,9.259225769705994,7.4546247735386295,0.0,0,0.012915339606918614,Low Risk,816,Premium - Increase Limit + Lower Interest,122.69572626572683
0,0.427487759,32,0,0.38531848,3500.0,3,0,2,0,0.0,0,1348.6146800000001,3500.0,0,0.09090909090909091,0,8.160803920954665,7.207574408469578,0.0,0,0.03620002375155238,Low Risk,764,Premium - Increase Limit + Lower Interest,54.30003562732857
0,0.532355649,31,0,0.202131317,2908.0,5,0,0,0,0.0,0,587.797869836,2908.0,0,0.15625,0,7.975564658495202,6.378082949602415,0.0,0,0.04962823753576851,Low Risk,747,Premium - Increase Limit + Lower Interest,148.88471260730552
0,0.05189827,54,0,0.19561152,8020.0,6,0,2,0,0.0,0,1568.8043904,8020.0,0,0.10909090909090909,0,8.989818381366925,7.358706298478202,0.0,0,0.00954682623695259,Low Risk,832,Premium - Increase Limit + Lower Interest,28.64047871085777
1,0.579001899,39,1,0.596089758,4500.0,6,0,2,0,2.0,0,2682.403911,1500.0,1,0.15,0,8.412054873292933,7.894841383634627,0.579001899,0,0.1388372591461512,Medium Risk,691,Low Risk - Standard Terms,499.8141329261443
1,0.793106252,35,1,0.098300566,3000.0,3,0,0,1,4.0,0,294.901698,600.0,2,0.08333333333333333,0,8.006700845440367,5.690027297814843,1.586212504,0,0.29851425031285744,Medium Risk,642,Approve with High Interest + Low Limit,537.3256505631434
0,0.038130128,58,0,61.0,5400.0,5,0,0,0,0.0,1,329400.0,5400.0,0,0.0847457627118644,0,8.594339400592892,12.705031132543777,0.0,0,0.009166191228858417,Low Risk,834,Premium - Increase Limit + Lower Interest,22.915478072146044
0,0.9999999,52,1,1721.0,5400.0,5,3,0,0,0.0,1,9293400.0,5400.0,4,0.09433962264150944,1,8.594339400592892,16.044815136367145,3.9999996,0,0.5404206357200018,High Risk,591,Decline / Collections,1891.4722250200061
0,0.598952972,32,1,0.09085213,12767.0,11,0,0,0,2.0,0,1159.90914371,4255.666666666667,1,0.3333333333333333,0,9.45469731968959,7.056958721710594,0.598952972,0,0.10461751252354569,Low Risk,707,Low Risk - Standard Terms,690.4755826554015
0,0.003114197,57,0,0.408124882,5316.0,6,0,2,0,1.0,0,2169.591872712,2658.0,0,0.10344827586206896,0,8.57866451350434,7.682755161746175,0.0,0,0.010339051859256225,Low Risk,828,Premium - Increase Limit + Lower Interest,31.017155577768676
0,0.683784979,61,0,0.56171914,2000.0,5,0,1,0,0.0,0,1123.43828,2000.0,0,0.08064516129032258,0,7.601402334583733,7.025038883276771,0.0,0,0.04375407820793589,Low Risk,754,Premium - Increase Limit + Lower Interest,131.26223462380767
0,0.9999999,22,98,0.0,5400.0,0,98,0,98,0.0,1,0.0,5400.0,294,0.0,1,8.594339400592892,0.0,293.99997060000004,1,0.3159037046157122,High Risk,638,Decline / Collections,0.0
0,0.9999999,79,0,0.204855491,4324.0,1,0,0,0,0.0,0,885.795143084,4324.0,0,0.0125,1,8.37216741936598,6.78761400082594,0.0,0,0.03869672574189578,Low Risk,760,Premium - Increase Limit + Lower Interest,27.087708019327046
0,0.491447298,43,0,0.499683844,6325.0,13,0,2,0,1.0,0,3160.5003133,3162.5,0,0.29545454545454547,0,8.752423403865594,8.058801976597191,0.0,0,0.041953547853820605,Low Risk,756,Premium - Increase Limit + Lower Interest,272.69806104983394
0,0.0,72,0,490.0,5400.0,10,0,1,0,0.0,1,2646000.0,5400.0,0,0.136986301369863,0,8.594339400592892,14.788560001585916,0.0,0,0.010827170899790217,Low Risk,825,Premium - Increase Limit + Lower Interest,54.13585449895108
0,0.192716237,58,0,1637.0,5400.0,8,0,1,0,2.0,1,8839800.0,1800.0,0,0.13559322033898305,0,8.594339400592892,15.994774923048226,0.0,0,0.01114099575960762,Low Risk,824,Premium - Increase Limit + Lower Interest,44.563983038430486
1,0.9999999,22,0,0.221462388,1900.0,1,0,0,0,0.0,0,420.7785372,1900.0,0,0.043478260869565216,1,7.550135342488429,6.044480382918849,0.0,0,0.0934451959169302,Low Risk,713,Low Risk - Standard Terms,65.41163714185113
0,0.247244233,36,0,0.519761372,2681.0,4,0,1,0,0.0,0,1393.4802383320002,2681.0,0,0.10810810810810811,0,7.894318063841624,7.240277035817616,0.0,0,0.023219035216238103,Low Risk,786,Premium - Increase Limit + Lower Interest,46.4380704324762
0,0.342205691,62,0,0.332956792,3540.0,7,0,1,0,2.0,0,1178.66704368,1180.0,0,0.1111111111111111,0,8.172164452111904,7.072987511270408,0.0,0,0.021530244083502667,Low Risk,790,Premium - Increase Limit + Lower Interest,75.35585429225934
0,0.9999999,39,0,0.214915644,5215.0,6,0,0,0,0.0,0,1120.78508346,5215.0,0,0.15,1,8.559486103606488,7.022676520016674,0.0,0,0.0719045525735524,Low Risk,727,Low Risk - Standard Terms,301.99912080892005
1,0.884873589,25,0,0.320441989,3800.0,7,0,0,0,1.0,0,1217.6795582,1900.0,0,0.2692307692307692,1,8.24301946898925,7.105523222241665,0.0,0,0.09011877848850729,Low Risk,715,Low Risk - Standard Terms,441.58201459368564
0,0.169367943,50,0,0.536480142,7880.0,9,0,2,1,0.0,0,4227.46351896,7880.0,1,0.17647058823529413,0,8.97221007835365,8.349593971766355,0.169367943,0,0.05280794476208712,Low Risk,744,Low Risk - Standard Terms,237.63575142939203
0,0.623488774,56,0,1335.0,5400.0,3,0,1,0,0.0,1,7209000.0,5400.0,0,0.05263157894736842,0,8.594339400592892,15.7908409421022,0.0,0,0.036729948611200845,Low Risk,763,Premium - Increase Limit + Lower Interest,66.11390750016152
0,0.0,56,0,1185.0,5400.0,6,0,2,0,0.0,1,6399000.0,5400.0,0,0.10526315789473684,0,8.594339400592892,15.671652442396002,0.0,0,0.009419667502318195,Low Risk,832,Premium - Increase Limit + Lower Interest,28.259002506954587
0,0.568655517,53,2,0.560654248,2200.0,7,0,0,0,0.0,0,1233.4393456,2200.0,2,0.12962962962962962,0,7.696667081526462,7.118372174811878,1.137311034,0,0.18046192204836778,Medium Risk,675,Low Risk - Standard Terms,757.9400726031447
0,0.163499592,46,0,1526.0,5400.0,3,0,1,0,0.0,1,8240400.0,5400.0,0,0.06382978723404255,0,8.594339400592892,15.924559565750092,0.0,0,0.015701491103625925,Low Risk,806,Premium - Increase Limit + Lower Interest,23.55223665543889
0,0.009107412,68,0,0.02372035,800.0,10,0,0,0,0.0,0,18.976280000000003,800.0,0,0.14492753623188406,0,6.68586094706836,2.994545569699422,0.0,0,0.010439250161074866,Low Risk,827,Premium - Increase Limit + Lower Interest,52.196250805374326
0,0.9999999,22,0,151.0,5400.0,1,0,0,0,0.0,1,815400.0,5400.0,0,0.043478260869565216,1,8.594339400592892,13.611435295758493,0.0,0,0.11529540701256194,Low Risk,701,Low Risk - Standard Terms,80.70678490879335
0,0.488398671,50,0,0.448641391,28300.0,16,0,5,0,2.0,0,12696.5513653,9433.333333333334,0,0.3137254901960784,0,10.250652418696085,9.449164447975349,0.0,0,0.0550305789508816,Low Risk,742,Low Risk - Standard Terms,440.2446316070528
0,0.353861163,67,1,0.307199007,4833.0,9,0,0,0,0.0,0,1484.692800831,4833.0,1,0.1323529411764706,0,8.483429561263428,7.303636474990455,0.353861163,0,0.05792256770243285,Low Risk,739,Low Risk - Standard Terms,260.6515546609478
0,0.022223271,38,0,0.287032764,4333.0,8,0,1,0,0.0,0,1243.712966412,4333.0,0,0.20512820512820512,0,8.374246182096304,7.12666023325162,0.0,0,0.012783872990748853,Low Risk,817,Premium - Increase Limit + Lower Interest,51.13549196299541
0,0.117897596,33,0,0.336838476,5800.0,4,0,1,0,1.0,0,1953.6631608,2900.0,0,0.11764705882352941,0,8.665785595466064,7.577973161308774,0.0,0,0.015712368910823785,Low Risk,806,Premium - Increase Limit + Lower Interest,31.42473782164757
0,0.011016483,65,0,0.103390035,8288.0,6,0,1,0,0.0,0,856.8966100800001,8288.0,0,0.09090909090909091,0,9.022684613591526,6.754483591154864,0.0,0,0.0067836385795141865,Low Risk,849,Premium - Increase Limit + Lower Interest,20.35091573854256
0,0.230073119,58,2,0.901610413,4532.0,18,0,1,0,0.0,0,4086.098391716,4532.0,2,0.3050847457627119,0,8.41913925094085,8.315590557587194,0.460146238,0,0.1685133390145143,Medium Risk,679,Low Risk - Standard Terms,1516.6200511306286
0,0.043165639,69,0,0.180427603,5752.0,6,0,1,0,1.0,0,1037.819572456,2876.0,0,0.08571428571428572,0,8.657476736863293,6.945840321020415,0.0,0,0.007115543883832082,Low Risk,846,Premium - Increase Limit + Lower Interest,21.346631651496246
0,1.973421927,51,0,0.015210778,2300.0,1,1,0,1,0.0,0,34.9847894,2300.0,2,0.019230769230769232,1,7.741099090035366,3.583096332504126,3.946843854,0,0.48118532908084677,High Risk,603,Decline / Collections,336.8297303565927
0,0.0,49,0,0.174204201,10900.0,9,0,1,0,2.0,0,1898.8257909000001,3633.3333333333335,0,0.18,0,9.296609807128359,7.549517471950838,0.0,0,0.013175898043606537,Low Risk,815,Premium - Increase Limit + Lower Interest,59.29154119622942
0,0.05196243,76,0,2362.0,5400.0,8,0,2,0,0.0,1,12754800.0,5400.0,0,0.1038961038961039,0,8.594339400592892,16.361418307711528,0.0,0,0.006594460562409893,Low Risk,850,Premium - Increase Limit + Lower Interest,26.37784224963957
0,0.008374791,60,0,0.032217748,7200.0,7,0,0,0,0.0,0,231.96778559999998,7200.0,0,0.11475409836065574,0,8.881975184248867,5.450900184779544,0.0,0,0.00788117869585132,Low Risk,841,Premium - Increase Limit + Lower Interest,27.58412543547962
0,0.0,64,0,0.0,7383.0,9,0,0,0,0.0,0,0.0,7383.0,0,0.13846153846153847,0,8.907070776182689,0.0,0.0,0,0.008786413080926024,Low Risk,836,Premium - Increase Limit + Lower Interest,39.53885886416711
0,0.022891015,55,0,43.0,5400.0,3,0,0,0,0.0,1,232200.0,5400.0,0,0.05357142857142857,0,8.594339400592892,12.355358654868867,0.0,0,0.011323640721912017,Low Risk,823,Premium - Increase Limit + Lower Interest,16.985461082868024
0,0.032132262,53,0,0.400252753,5538.0,4,0,1,0,0.0,0,2216.599746114,5538.0,0,0.07407407407407407,0,8.619569258033104,7.704180694508745,0.0,0,0.010772176632333581,Low Risk,825,Premium - Increase Limit + Lower Interest,21.544353264667162
1,1.532311792,65,1,482.0,5400.0,1,5,0,0,0.0,1,2602800.0,5400.0,6,0.015151515151515152,1,8.594339400592892,14.77209873080452,9.193870752,0,0.7630704789971182,High Risk,541,Decline / Collections,534.1493352979827
1,0.0,73,1,0.671875,1727.0,3,0,1,1,0.0,0,1160.328125,1727.0,2,0.04054054054054054,0,7.454719949364001,7.057319564506627,0.0,0,0.09455299834230507,Low Risk,712,Low Risk - Standard Terms,141.8294975134576
0,0.149396265,31,0,0.598100475,4000.0,5,0,2,0,0.0,0,2392.4019,4000.0,0,0.15625,0,8.294299608857235,7.780471021988855,0.0,0,0.020337276055105016,Low Risk,793,Premium - Increase Limit + Lower Interest,50.84319013776254
0,0.0,32,1,1974.0,5400.0,4,0,1,0,0.0,1,10659600.0,5400.0,1,0.12121212121212122,0,8.594339400592892,16.18197154635794,0.0,0,0.04977189308328336,Low Risk,747,Premium - Increase Limit + Lower Interest,99.54378616656672
0,0.0,73,0,0.15514081,6000.0,4,0,1,0,0.0,0,930.8448599999999,6000.0,0,0.05405405405405406,0,8.699681400989514,6.837166341602249,0.0,0,0.007534998948758059,Low Risk,844,Premium - Increase Limit + Lower Interest,15.069997897516119
0,0.0,57,0,2043.0,5400.0,6,0,2,0,0.0,1,11032200.0,5400.0,0,0.10344827586206896,0,8.594339400592892,16.216328918013737,0.0,0,0.009019037851261975,Low Risk,834,Premium - Increase Limit + Lower Interest,27.057113553785925
0,0.0,35,0,0.257005604,1248.0,6,0,0,0,0.0,0,320.742993792,1248.0,0,0.16666666666666666,0,7.130098510125578,5.773753070922911,0.0,0,0.0155296635750793,Low Risk,807,Premium - Increase Limit + Lower Interest,46.5889907252379
0,0.08828067,41,0,1919.0,5400.0,7,0,1,0,0.0,1,10362600.0,5400.0,0,0.16666666666666666,0,8.594339400592892,16.15371382506094,0.0,0,0.012297636602490003,Low Risk,819,Premium - Increase Limit + Lower Interest,43.04172810871501
0,0.050099999,77,0,104.0,5400.0,8,0,0,0,0.0,1,561600.0,5400.0,0,0.10256410256410256,0,8.594339400592892,13.238546912318935,0.0,0,0.007666748627329736,Low Risk,843,Premium - Increase Limit + Lower Interest,30.666994509318943
0,0.12972578,39,1,0.017012386,6700.0,13,0,0,0,0.0,0,113.9829862,6700.0,1,0.325,0,8.81001204797317,4.744784171331192,0.12972578,0,0.04834880814638607,Low Risk,748,Premium - Increase Limit + Lower Interest,314.2672529515095
1,0.876123876,41,1,220.0,5400.0,4,3,0,0,0.0,1,1188000.0,5400.0,4,0.09523809523809523,1,8.594339400592892,13.987782620655215,3.504495504,0,0.6135437263872748,High Risk,576,Decline / Collections,1717.9224338843694
0,0.043341787,47,0,0.302961705,5300.0,11,0,1,0,3.0,0,1605.6970365000002,1325.0,0,0.22916666666666666,0,8.575650760987806,7.381935820583781,0.0,0,0.016547746962732073,Low Risk,804,Premium - Increase Limit + Lower Interest,91.0126082950264
0,0.269254221,74,1,1.996832937,1262.0,16,0,1,0,0.0,0,2520.0031664939997,1262.0,1,0.21333333333333335,0,7.141245122350491,7.832412183233938,0.269254221,0,0.08020439597229052,Low Risk,721,Low Risk - Standard Terms,641.6351677783242
0,0.379713584,28,0,0.484131923,1606.0,10,0,0,0,0.0,0,777.515868338,1606.0,0,0.3448275862068966,0,7.382124365737512,6.657389374287898,0.0,0,0.050937160392453225,Low Risk,746,Low Risk - Standard Terms,254.6858019622661
0,0.625861348,65,0,0.75671172,5400.0,19,0,1,0,0.0,0,4086.2432879999997,5400.0,0,0.2878787878787879,0,8.594339400592892,8.315626009074224,0.0,0,0.058324070778995624,Low Risk,739,Low Risk - Standard Terms,664.89440688055
0,0.040664045,89,0,0.013317337,8334.0,11,0,0,0,0.0,0,110.986686558,8334.0,0,0.12222222222222222,0,9.028218795184895,4.718379994211637,0.0,0,0.008707857841847298,Low Risk,836,Premium - Increase Limit + Lower Interest,47.893218130160136
0,0.489351325,41,0,1400.0,5400.0,13,0,0,0,3.0,1,7560000.0,1350.0,0,0.30952380952380953,0,8.594339400592892,15.83838188043084,0.0,0,0.052855842869787076,Low Risk,744,Low Risk - Standard Terms,343.56297865361597
0,0.030314483,67,0,0.001480443,12833.0,4,0,1,0,1.0,0,18.998525019,6416.5,0,0.058823529411764705,0,9.45985317831046,2.995658521784396,0.0,0,0.006482974863705399,Low Risk,850,Premium - Increase Limit + Lower Interest,12.965949727410797
0,0.016935211,62,0,2575.0,5400.0,16,0,2,0,0.0,1,13905000.0,5400.0,0,0.25396825396825395,0,8.594339400592892,16.447759117566775,0.0,0,0.013218446576546103,Low Risk,815,Premium - Increase Limit + Lower Interest,105.74757261236881
0,0.050684397,32,0,2004.0,0.0,19,0,1,0,2.0,0,0.0,0.0,0,0.5757575757575758,0,0.0,0.0,0.0,0,0.021869316127611692,Low Risk,790,Premium - Increase Limit + Lower Interest,207.75850321231107
0,0.620575787,70,0,5863.0,5400.0,9,0,2,0,0.0,1,31660200.0,5400.0,0,0.1267605633802817,0,8.594339400592892,17.270570961101978,0.0,0,0.03394068450909672,Low Risk,767,Premium - Increase Limit + Lower Interest,183.27969634912228
0,0.09548389,69,1,0.190940453,6666.0,14,0,1,0,0.0,0,1272.809059698,6666.0,1,0.2,0,8.80492526261806,7.14976695025143,0.09548389,0,0.03688593504646058,Low Risk,763,Premium - Increase Limit + Lower Interest,258.20154532522406
0,0.005222397,68,0,1724.0,5400.0,4,0,1,0,0.0,1,9309600.0,5400.0,0,0.057971014492753624,0,8.594339400592892,16.046556791192,0.0,0,0.006542626845946412,Low Risk,850,Premium - Increase Limit + Lower Interest,13.085253691892824
0,0.024472781,41,0,0.008213552,7791.0,9,0,0,0,1.0,0,63.99178363200001,3895.5,0,0.21428571428571427,0,8.960852845322371,4.17426085624423,0.0,0,0.013469265339896655,Low Risk,814,Premium - Increase Limit + Lower Interest,60.61169402953495
0,0.019692873,43,0,1068.0,5400.0,8,0,0,0,0.0,1,5767200.0,5400.0,0,0.18181818181818182,0,8.594339400592892,15.567697425466859,0.0,0,0.012282119147513705,Low Risk,819,Premium - Increase Limit + Lower Interest,49.128476590054824
0,0.540241026,55,0,0.242739029,4716.0,5,0,1,0,0.0,0,1144.757260764,4716.0,0,0.08928571428571429,0,8.458928283284262,7.0438210604968,0.0,0,0.038599212592980776,Low Risk,760,Premium - Increase Limit + Lower Interest,115.79763777894233
0,0.014384062,41,1,0.185830596,7000.0,10,0,2,0,3.0,0,1300.8141719999999,1750.0,1,0.23809523809523808,0,8.853808274977197,7.171514087543924,0.014384062,0,0.0406415780574135,Low Risk,758,Premium - Increase Limit + Lower Interest,203.2078902870675
0,0.706586826,23,0,0.004759638,2100.0,1,0,0,0,0.0,0,9.9952398,2100.0,0,0.041666666666666664,0,7.650168700845001,2.397462433682489,0.0,0,0.07821647563075391,Low Risk,723,Low Risk - Standard Terms,46.92988537845235
0,0.438212768,40,0,0.647341064,2500.0,11,0,0,0,3.0,0,1618.35266,625.0,0,0.2682926829268293,0,7.824445930877619,7.389781755775442,0.0,0,0.057395708847959616,Low Risk,739,Low Risk - Standard Terms,315.6763986637779
0,0.378503206,64,0,0.503967522,5418.0,6,0,1,0,1.0,0,2730.4960341959995,2709.0,0,0.09230769230769231,0,8.597666575566114,7.912604735956996,0.0,0,0.01617472892764498,Low Risk,805,Premium - Increase Limit + Lower Interest,48.52418678293494
0,0.097266832,81,0,0.004548094,10333.0,3,0,0,0,0.0,0,46.995455301999996,10333.0,0,0.036585365853658534,0,9.24319470884713,3.871106325217009,0.0,0,0.007062377954908536,Low Risk,847,Premium - Increase Limit + Lower Interest,10.593566932362803
0,0.982952834,46,1,0.441945977,7070.0,8,0,1,1,0.0,0,3124.5580573899997,7070.0,2,0.1702127659574468,1,8.863757191604241,8.047368124592083,1.965905668,0,0.2395879684287257,Medium Risk,657,Approve with High Interest + Low Limit,1341.6926232008639
0,0.353639488,24,0,0.250460405,2171.0,3,0,0,0,1.0,0,543.749539255,1085.5,0,0.12,0,7.683403681053826,6.300326128032724,0.0,0,0.03568068193390036,Low Risk,764,Premium - Increase Limit + Lower Interest,53.52102290085054
0,0.078129698,40,0,0.517115633,8500.0,9,0,2,0,2.0,0,4395.4828805,2833.3333333333335,0,0.21951219512195122,0,9.04793908261736,8.388560154918606,0.0,0,0.016462711394420848,Low Risk,804,Premium - Increase Limit + Lower Interest,74.08220127489382
0,0.744255744,22,0,363.0,5400.0,4,0,0,0,0.0,1,1960200.0,5400.0,0,0.17391304347826086,0,8.594339400592892,14.48855757696911,0.0,0,0.08236914032321085,Low Risk,720,Low Risk - Standard Terms,197.68593677570604
0,0.22338195,62,0,0.411219181,4420.0,8,0,1,0,0.0,0,1817.58878002,4420.0,0,0.12698412698412698,0,8.394121193826242,7.505816083702782,0.0,0,0.014040517270264655,Low Risk,812,Premium - Increase Limit + Lower Interest,56.16206908105862
0,0.0,68,1,0.106524805,7800.0,6,0,1,0,0.0,0,830.893479,7800.0,1,0.08695652173913043,0,8.962007209588313,6.723704402576585,0.0,0,0.03089722231903087,Low Risk,772,Premium - Increase Limit + Lower Interest,92.69166695709261
0,0.955236854,63,0,65.0,5400.0,1,0,0,0,2.0,1,351000.0,1800.0,0,0.015625,1,8.594339400592892,12.768544351446794,0.0,0,0.05162377264813388,Low Risk,745,Low Risk - Standard Terms,36.13664085369371
